血影掌,倪匡,惊悚悬疑,
魔党,倪匡,惊悚悬疑,
镭射,倪匡,惊悚悬疑,
暗杀党,倪匡,惊悚悬疑,
天外恩仇,倪匡,惊悚悬疑,
茅山后裔之建文迷踪,大力金刚掌,网络玄幻,
茅山后裔3:将门虎子,大力金刚掌,网络玄幻,
秘密党,倪匡,惊悚悬疑,
茅山后裔4:不死传说,大力金刚掌,网络玄幻,
旋风,倪匡,惊悚悬疑,
茅山后裔1:传国宝玺,大力金刚掌,网络玄幻,
九州·死者夜谈,潘海天,网络玄幻,
九州·白雀神龟,潘海天,网络玄幻,
战争与回忆,赫尔曼·沃克,历史小说,
十字军骑士,亨利克·显克维奇,历史小说,十字军骑士 亨利克·显克维奇 东征 十字军 骑士
凯恩舰哗变,赫尔曼·沃克,历史小说,
战争风云,赫尔曼·沃克,历史小说,
夜谭十记,马识途,历史小说,
茅山后裔2:兰亭集序,大力金刚掌,网络玄幻,
帝王之死,柏杨,历史小说,
红顶商人胡雪岩,高阳,历史小说,
皇后之死,柏杨,历史小说,
汉宫名媛王昭君,高阳,历史小说,
大浪淘沙李鸿章,高阳,历史小说,大浪淘沙李鸿章 高阳
董小宛,高阳,历史小说,
慈禧全传,高阳,历史小说,
非常道,余世存,历史小说,
我的帝王生涯,苏童,历史小说,
武则天,苏童,历史小说,
你在天堂里遇见的五个人,米奇·阿尔博拇,外国小说,米奇·阿尔博拇 你在天堂里遇见的五个人 美国 心灵 成长
芒果街上的小屋,桑德拉·希斯内罗丝,外国小说,桑德拉·希斯内罗丝 芒果街上的小屋 美国 外国文学 成长
被背叛的遗嘱,米兰·昆德拉,外国小说,
心是孤独的猎手,卡森·麦卡勒斯,外国小说,心是孤独的猎手 卡森·麦卡勒斯 美国
生活在别处,米兰·昆德拉,外国小说,
缓慢,米兰·昆德拉,外国小说,
本性,米兰·昆德拉,外国小说,
玩笑,米兰·昆德拉,外国小说,
为了告别的聚会,米兰·昆德拉,外国小说,
搭车游戏,米兰·昆德拉,外国小说,
不朽,米兰·昆德拉,外国小说,
变形记,卡夫卡,外国小说,
城堡,卡夫卡,外国小说,
呼啸山庄,艾米莉·勃朗特,外国小说,
大卫·科波菲尔,狄更斯,外国小说,
诛仙1,萧鼎,网络玄幻,
诛仙4,萧鼎,网络玄幻,
诛仙3,萧鼎,网络玄幻,
诛仙5,萧鼎,网络玄幻,
诛仙6,萧鼎,网络玄幻,
诛仙7,萧鼎,网络玄幻,
诛仙8,萧鼎,网络玄幻,
今生今世,胡兰成,当代小说,
禅是一枝花,胡兰成,当代小说,
歧路佳人,苏青,当代小说,
村上春树短篇集,村上春树,当代小说,
呼兰河传,萧红,当代小说,
诛仙2,萧鼎,网络玄幻,
小城三月,萧红,当代小说,
短篇小说选,萧红,当代小说,
我们的心多么顽固,叶兆言,当代小说,
第九个寡妇,严歌苓,当代小说,
深夜小狗神秘习题,马克·海登,当代小说,深夜小狗神秘习题 马克·海登 林静华
疯癫与文明,米歇尔·福柯,当代小说,疯癫与文明 米歇尔 福柯 刘北成 杨远婴
务虚笔记,史铁生,当代小说,
年轮,梁晓声,当代小说,
黑骏马,张承志,当代小说,
生死场,萧红,当代小说,
B级小说,约翰·康奈利,侦探推理,约翰·康奈利 B级小说 爱尔兰 推理 悬疑 欧美推理 短篇集
44号孩子·一个如同俄罗斯狼一般残酷的故事,汤姆·罗伯·史密斯,侦探推理,汤姆·罗伯·史密斯 44号孩子 英国 悬疑 推理 欧美推理
D之复合,松本清张,侦探推理,松本清张 D之复合 日本 推理 日系推理
罪色之环,仁科裕贵,侦探推理,仁科裕贵 罪色之环 推理 日本 悬疑 日系推理
最后神探,彼得·拉佛西,侦探推理,彼得·拉佛西 最后神探 英国 推理 侦探 欧美推理
枕边人,青谷彦,侦探推理,
樱子小姐的脚下埋着尸体1,太田紫织,侦探推理,太田紫织 樱子小姐的脚下埋着尸体 推理 日本 日系推理
意外的结局,南西·泰勒·罗森伯格,侦探推理,南西·泰勒·罗森伯格 意外的结局 美国 犯罪 悬疑
樱子小姐的脚下埋着尸体2,太田紫织,侦探推理,太田紫织 樱子小姐的脚下埋着尸体 推理 日本 日系推理
异邦人,西泽保彦,侦探推理,西泽保彦 异邦人 推理 日本 日系推理 科幻
一枚黄金蝶,太田忠司,侦探推理,太田忠司 一枚黄金蝶 日本 推理 日系推理 儿童文学
血之罪,何家弘,侦探推理,
性之罪,何家弘,侦探推理,
林中之家,仁木悦子,侦探推理,
只有猫知道,仁木悦子,侦探推理,仁木悦子 只有猫知道 日本 推理 日系推理
毒计,倪匡,惊悚悬疑,
歼魔,倪匡,惊悚悬疑,
喋血,倪匡,惊悚悬疑,
隐形,倪匡,惊悚悬疑,
杀人奖金,倪匡,惊悚悬疑,
死网,倪匡,惊悚悬疑,
擒盗,倪匡,惊悚悬疑,
夺命,倪匡,惊悚悬疑,
亡魂,倪匡,惊悚悬疑,
死亡织锦,倪匡,惊悚悬疑,
电眼,倪匡,惊悚悬疑,
惊雷,倪匡,惊悚悬疑,
高原,倪匡,惊悚悬疑,
箭场,倪匡,惊悚悬疑,
地狱门,倪匡,惊悚悬疑,
碧奴,苏童,历史小说,
易中天品三国,易中天,历史小说,
双城记,狄更斯,外国小说,
雾都孤儿,狄更斯,外国小说,
鲁滨逊漂流记,丹尼尔·笛福,外国小说,
傲慢与偏见,简·奥斯汀,外国小说,简·奥斯汀 傲慢与偏见 英国 名著 经典 爱情
理智与情感,简·奥斯汀,外国小说,简·奥斯汀 理智与情感 英国 名著 经典 爱情
德伯家的苔丝,托马斯·哈代,外国小说,
简爱,夏洛蒂·勃朗特,外国小说,
邦斯舅舅,巴尔扎克,外国小说,
贝姨,巴尔扎克,外国小说,
幻灭,巴尔扎克,外国小说,
高老头,巴尔扎克,外国小说,
交际花盛衰记,巴尔扎克,外国小说,
欧叶妮·格朗台,巴尔扎克,外国小说,
幽谷百合,巴尔扎克,外国小说,
明朝那些事儿(壹)·洪武大帝,当年明月,历史小说,
基督山伯爵,大仲马,外国小说,
明朝那些事儿(贰)·万国来朝,当年明月,历史小说,
西去的骑手,红柯,历史小说,
镜·归墟Ⅰ,沧月,网络玄幻,
鬼舞之龙城险境,李雪夜,网络玄幻,
镜·神寂,沧月,网络玄幻,
仙子谱1·天元化境,青斗,网络玄幻,
昆仑·天机卷,凤歌,网络玄幻,
沧海Ⅲ,凤歌,网络玄幻,
沧海Ⅰ,凤歌,网络玄幻,
沧海Ⅱ,凤歌,网络玄幻,
沧海Ⅳ,凤歌,网络玄幻,
昆仑·纯阳卷,凤歌,网络玄幻,
昆仑·破城卷,凤歌,网络玄幻,
昆仑·龙游卷,凤歌,网络玄幻,
我与地坛,史铁生,当代小说,
昆仑·劫波卷,凤歌,网络玄幻,
命若琴弦,史铁生,当代小说,
昆仑.天道卷,凤歌,网络玄幻,
心灵史,张承志,当代小说,
少年天子,凌力,历史小说,
千江有水千江月,萧丽红,当代小说,
清水漪澜,苍痕鸢陌,网络玄幻,
闯关东,孙建业,当代小说,
人面桃花,格非,当代小说,
山楂树之恋,艾米,当代小说,
张居正,熊召政,历史小说,
曾国藩-血祭,唐浩明,历史小说,
曾国藩-野焚,唐浩明,历史小说,
曾国藩-黑雨,唐浩明,历史小说,
妇女闲聊录,林白,当代小说,
白豆,董立勃,当代小说,
这一代人的怕和爱,刘小枫,当代小说,
第二个太阳,刘白羽,当代小说,
骚动之秋,刘玉民,当代小说,
抉择,张平,当代小说,
历史的天空,徐贵祥,当代小说,
英雄时代,柳建伟,当代小说,
北洋联帅孙传芳:北洋兵戈之九,董尧,历史小说,
北洋一霸张宗昌:北洋兵戈之八,董尧,历史小说,
北洋豪富曹锟:北洋兵戈之六,董尧,历史小说,
北洋之虎段祺瑞：北洋兵戈之二,董尧,历史小说,
北洋辫帅张勋:北洋兵戈之七,董尧,历史小说,
古典爱情,余华,当代小说,
行走中的玫瑰,闾丘露薇,当代小说,
沉重的肉身,刘小枫,当代小说,
童女之舞,曹丽娟,当代小说,
金大班的最後一夜,白先勇,当代小说,
长河,沈从文,当代小说,
镜·辟天,沧月,网络玄幻,
盛世恋,黄碧云,当代小说,
英雄志,孙晓,网络玄幻,
佣兵天下,说不得大师,网络玄幻,
火龙,倪匡,惊悚悬疑,
幸福假面,阿加莎·克里斯蒂,侦探推理,阿加莎·克里斯蒂 幸福假面 英国 推理 欧美推理
星期一，我不杀人,尚·巴提斯特·德斯特摩,侦探推理,尚·巴提斯特·德斯特摩 星期一，我不杀人 法国 推理 惊悚 欧美推理
写乐杀人事件,高桥克彦,侦探推理,高桥克彦 写乐杀人事件 日本 推理 日系推理 江户川乱步奖
无名侦讯师,马克·艾伦·史密斯,侦探推理,马克·艾伦·史密斯 无名侦讯师 悬疑 推理 美国 欧美推理
完美的间谍,约翰·勒卡雷,侦探推理,约翰·勒卡雷 完美的间谍 英国 间谍 推理 欧美推理
瘟疫庄谋杀案,约翰·狄克森·卡尔,侦探推理,约翰·狄克森·卡尔 瘟疫庄谋杀案 推理 美国 欧美推理
完全犯罪,小栗虫太郎,侦探推理,小栗虫太郎 完全犯罪 日本 推理 日系推理 短篇集
歪笑小说,东野圭吾,侦探推理,东野圭吾 歪笑小说 日本 推理 日系推理 短篇集
甜点师傅的秘密推理·嫌犯请先享用,似鸟鸡,侦探推理,似鸟鸡 甜点师傅的秘密推理 日本 推理 日系推理 短篇集
他人同士,阿刀田高,侦探推理,阿刀田高 他人同士 日本 悬疑 日系推理 推理 短篇集
水银虫,朱川湊人,侦探推理,朱川湊人 水银虫 日本 推理 日系推理 短篇集
谁？,宫部美雪,侦探推理,宫部美雪 谁？ 推理 日本 日系推理
善意恶行,凯特·阿特金森,侦探推理,凯特·阿特金森 善意恶行 推理 英国 欧美推理 侦探
首开纪录:奇普·哈里森系列01,劳伦斯·布洛克,侦探推理,劳伦斯·布洛克 首开纪录 奇普·哈里森系列 美国 推理 欧美推理
山手线死亡游戏,藤达利欧,侦探推理,藤达利欧 山手线死亡游戏 日本 推理 日系推理
死斗,倪匡,惊悚悬疑,
战龙,倪匡,惊悚悬疑,
夺表,倪匡,惊悚悬疑,
易经密码2·万灵之源,诸葛宇聪,惊悚悬疑,
易经密码1·古玉尸衣,诸葛宇聪,惊悚悬疑,
驼皮地图,诸葛宇聪,惊悚悬疑,
贝多芬的救赎,诸葛宇聪,惊悚悬疑,
10号公寓,诸葛宇聪,惊悚悬疑,
藏戒,诸葛宇聪,惊悚悬疑,
中国奇异档案记录,李贝林,惊悚悬疑,
一号嫌疑人,诸葛宇聪,惊悚悬疑,
七人环,青丘,惊悚悬疑,
藏宝图,张佳亮,惊悚悬疑,
犯罪心理档案·第二季,刚雪印,惊悚悬疑,
包法利夫人,居斯达夫·福楼拜,外国小说,居斯达夫·福楼拜 包法利夫人 法国 外国文学 名著 经典
约翰·克里斯朵夫,罗曼·罗兰,外国小说,
追忆似水年华1·在斯万家那边,马塞尔·普鲁斯特,外国小说,马塞尔·普鲁斯特 追忆似水年华 在斯万家那边 法国 名著 经典 意识流
漂亮朋友,莫泊桑,外国小说,
红与黑,司汤达,外国小说,
母亲,高尔基,外国小说,
局外人,阿尔贝·加缪,外国小说,
童年,高尔基,外国小说,
在人间,高尔基,外国小说,
我的大学,高尔基,外国小说,
钢铁是怎样炼成的,尼·奥斯特洛夫斯基,外国小说,尼·奥斯特洛夫斯基 钢铁是怎样炼成的 苏联 俄国 经典 名著
日瓦戈医生,帕斯捷尔纳克,外国小说,
罪与罚,陀思妥耶夫斯基,外国小说,
马丁·伊登,杰克·伦敦,外国小说,
第二十二条军规,约瑟夫·海勒,外国小说,
镜·双城,沧月,网络玄幻,
镜·破军,沧月,网络玄幻,
镜·归墟,沧月,网络玄幻,
镜·龙战,沧月,网络玄幻,
镜·织梦者,沧月,网络玄幻,
镜·织梦者2：海的女儿,沧月,网络玄幻,
镜·前传 神之右手,沧月,网络玄幻,
七界传说-全集,心梦无痕,网络玄幻,
邪仙Ⅰ,无极,网络玄幻,
邪仙Ⅱ,无极,网络玄幻,
邪仙Ⅲ,无极,网络玄幻,
邪仙Ⅳ,无极,网络玄幻,
无爱记,黄碧云,当代小说,
俗世生活,黄碧云,当代小说,
沉默·暗哑·微小,黄碧云,当代小说,
其后,黄碧云,当代小说,
媚行者,黄碧云,当代小说,
血卡門,黄碧云,当代小说,
突然我记起你的脸,黄碧云,当代小说,
十二女色,黄碧云,当代小说,
北洋枭雄张作霖:北洋兵戈之十,董尧,历史小说,
北洋之祖袁世凯:北洋兵戈之一,董尧,历史小说,
北洋儒将吴佩孚:北洋兵戈之五,董尧,历史小说,
北洋渔翁徐世昌:北洋兵戈之四,董尧,历史小说,
北洋怪杰徐树铮:北洋兵戈之三,董尧,历史小说,
埃及三部曲一：谋杀金字塔,克里斯提昂·贾克,历史小说,谋杀金字塔 克里斯提昂·贾克 埃及三部曲一
埃及三部曲二：沙漠法则,克里斯提昂·贾克,历史小说,沙漠法则 克里斯提昂·贾克 埃及三部曲二
埃及三部曲三：首相的正义,克里斯提昂·贾克,历史小说,首相的正义 克里斯提昂·贾克 埃及三部曲三
光荣与梦想,威廉·曼彻斯特,历史小说,光荣与梦想 威廉·曼彻斯特
明朝那些事儿(肆)·粉饰太平,当年明月,历史小说,
明朝那些事儿(伍)·帝国飘摇,当年明月,历史小说,
明朝那些事儿(叁)·妖孽宫廷,当年明月,历史小说,
明朝那些事儿(陆)·日暮西山,当年明月,历史小说,
明朝那些事儿(柒)·大结局,当年明月,历史小说,
人偶为何被杀,高木彬光,侦探推理,高木彬光 人偶为何被杀 推理 日本 日系推理
情报掮客,牛哥,侦探推理,
墙上美人脸,姜永育,侦探推理,
枪与巧克力,乙一,侦探推理,乙一 枪与巧克力 日本 推理 日系推理
谋杀鉴赏,莉比·菲舍尔·赫尔曼,侦探推理,莉比·菲舍尔·赫尔曼 谋杀鉴赏 推理 美国 欧美推理 惊险
女王国之城,有栖川有栖,侦探推理,
密室·墓园·死亡电梯,麦可·艾诗礼,侦探推理,麦可·艾诗礼 密室·墓园·死亡电梯 英国 推理 欧美推理 短篇集
迷失的雪夜,千山,侦探推理,
美国FBI重案实录2,丹尼斯·赛琳杰,侦探推理,丹尼斯·赛琳杰 美国FBI重案实录 美国 推理 欧美推理 纪实
落日酒吧,青谷彦,侦探推理,
酷酷的代课老师,东野圭吾,侦探推理,东野圭吾 酷酷的代课老师 日本 推理 日系推理
空洞的十字架,东野圭吾,侦探推理,
绝望的密室,尹剑翔,侦探推理,
婚纱,黑田研二,侦探推理,黑田研二 婚纱 推理 日本 日系推理 梅菲斯特奖
红寡妇血案,约翰·狄克森·卡尔,侦探推理,约翰·狄克森·卡尔 红寡妇血案 推理 美国 欧美推理
犯罪心理档案,刚雪印,惊悚悬疑,
鬼面驱虫师,冬雪晚晴,惊悚悬疑,
鬼郎中之鬼门玄医,冬雪晚晴,惊悚悬疑,
鬼吹灯前传5·巴蜀蛊墓,糖衣古典,惊悚悬疑,
鬼吹灯前传4·楼兰魔域,糖衣古典,惊悚悬疑,
鬼吹灯前传3·始皇金棺,糖衣古典,惊悚悬疑,
玛格丽特的秘密,蔡骏,惊悚悬疑,
鬼吹灯前传1·魁星踢斗之夜帝王陵,糖衣古典,惊悚悬疑,
喂食者协会,那多,惊悚悬疑,
鬼吹灯前传6·珠峰魅影,糖衣古典,惊悚悬疑,
盗墓家族3·越王墓,李成事,惊悚悬疑,
盗墓家族2·都掌悬棺,李成事,惊悚悬疑,
一路去死,那多,惊悚悬疑,
盗墓家族,李成事,惊悚悬疑,
我跟爷爷去捉鬼,童亮,惊悚悬疑,
北回归线,亨利·米勒,外国小说,
查泰莱夫人的情人,劳伦斯,外国小说,
最后的莫希干人,詹姆斯·费尼莫尔·库柏,外国小说,
十日谈,乔万尼·薄伽丘,外国小说,
伊利亚特,荷马,外国小说,
唐吉诃德,塞万提斯·萨维德拉,外国小说,塞万提斯·萨维德拉 唐吉诃德 西班牙 外国文学
牛虻,艾捷尔·丽莲·伏尼契,外国小说,
茶花女,小仲马,外国小说,
浪漫满屋,余尤美,外国小说,
悲惨世界,维克多·雨果,外国小说,维克多·雨果 悲惨世界 法国 经典 名著 外国名著
大长今,柳敏珠,外国小说,
洛丽塔,弗拉基米尔·纳博科夫,外国小说,
时间旅行者的妻子,奥德丽·尼芬格,外国小说,
一个陌生女人的来信,斯蒂芬·茨威格,外国小说,
九州·缥缈录Ⅱ,江南,网络玄幻,
缥缈录Ⅲ·天下名将,江南,网络玄幻,
九州缥缈录Ⅳ·辰月之征,江南,网络玄幻,
南回归线,亨利·米勒,外国小说,
九州·缥缈录,江南,网络玄幻,
九州·缥缈录Ⅰ·蛮荒,江南,网络玄幻,
九州·缥缈录Ⅱ·苍云古齿,江南,网络玄幻,
九州·缥缈录Ⅲ·天下名将,江南,网络玄幻,
九州·缥缈录Ⅳ·辰月之征,江南,网络玄幻,
地海巫师,厄休拉·勒奎恩,网络玄幻,地海巫师 地海传说 地海战记 厄休拉·勒奎恩 马爱农
幻城,郭敬明,网络玄幻,
无极,郭敬明,网络玄幻,
纳尼亚王国传奇：狮子、女巫、魔衣柜,C·S·刘易斯,网络玄幻,纳尼亚王国传奇 狮子、女巫、魔衣柜
DOOM启世录,大卫·卡什诺,网络玄幻,DOOM启世录 大卫·卡什诺
吸血盟1·蓝蝴蝶之吻,张小娴,网络玄幻,
你说,郭蕙,当代小说,
白蛇,严歌苓,当代小说,
严歌苓文集,严歌苓,当代小说,
少女小渔,严歌苓,当代小说,
穗子物语,严歌苓,当代小说,
变化的位面,厄休拉·勒奎恩,网络玄幻,
普罗旺斯的一年,彼得·梅尔,当代小说,法国 旅行 游记
我和你,韩东,当代小说,
我爱美元,朱文,当代小说,
杀夫,李昂,当代小说,
冰凌幽默小说选,冰凌,当代小说,
未央歌,鹿桥,当代小说,
灵与肉,张贤亮,当代小说,
绿化树,张贤亮,当代小说,
青春期,张贤亮,当代小说,
习惯死亡,张贤亮,当代小说,
核与蟹,长井彬,侦探推理,长井彬 核与蟹 推理 日本 日系推理 江户川乱步奖
和果子的杏,坂木司,侦探推理,坂木司 和果子的杏 日本 推理 日系推理
怪盗罗宾之古埃及档案,二阶堂黎人,侦探推理,二阶堂黎人 怪盗罗宾之古埃及档案 推理 日本 日系推理
福尔摩斯的功绩,约翰·狄克森·卡尔,侦探推理,约翰·狄克森·卡尔 艾德里安·柯南·道尔 福尔摩斯的功绩 推理 美国 欧美推理
绯色的记忆,高桥克彦,侦探推理,高桥克彦 绯色的记忆 日本 推理 日系推理
梵蒂冈奇迹调查官2·撒旦审判,藤木禀,侦探推理,藤木禀 梵蒂冈奇迹调查官 撒旦审判 日本 推理 日系推理
梵蒂冈奇迹调查官1·暗黑学院,藤木禀,侦探推理,藤木禀 梵蒂冈奇迹调查官 暗黑学院 日本 推理 日系推理
犯罪侧写师,王寞,侦探推理,
叶珂刑警手记·犯罪动机,王寞,侦探推理,
断骨金莲,许伟才,侦探推理,
法医的死亡笔记,寒山斜竹,侦探推理,
栋居刑事之杀人交叉路,森村诚一,侦探推理,森村诚一 栋居刑事 杀人交叉路 日本 推理 日系推理
栋居刑事之杀人的间隙,森村诚一,侦探推理,森村诚一 栋居刑事 杀人的间隙 日本 推理 日系推理
第三时效,横山秀夫,侦探推理,横山秀夫 第三时效 日本 推理 日系推理 短篇集
七星招魂幡,冬雪晚晴,惊悚悬疑,
黄泉眼之印3·勾长空之影,湘西鬼王,惊悚悬疑,
黄泉眼之印2·驭鲸人之殇,湘西鬼王,惊悚悬疑,
黄泉眼之印1·海怪调查记,湘西鬼王,惊悚悬疑,
吸血鬼王·恋人苏醒,J·R·沃德,惊悚悬疑,
儿戏,雷金纳德·希尔,侦探推理,雷金纳德·希尔 儿戏 英国 推理 悬疑 欧美推理
我在新郑当守陵人2·府库龙骨,阴阳眼,惊悚悬疑,
我在新郑当守陵人1·祝融神杯,阴阳眼,惊悚悬疑,
孽宋·曹三公子探案,曹昇,惊悚悬疑,
考骨纪·北疆生死契,张硕,惊悚悬疑,
诡案笔录之末世纪,异度侠,惊悚悬疑,
香巴拉秘境,老爷何,惊悚悬疑,
诡案笔录之灭顶之城,异度侠,惊悚悬疑,
诡案笔录之诅咒,异度侠,惊悚悬疑,
请你帮我杀了她,雪薇·史蒂文斯,惊悚悬疑,雪薇·史蒂文斯 加拿大 请你帮我杀了她 推理
偷书贼,马克斯·朱萨克,外国小说,偷书贼 小说 外国文学 德国 犹太人 纳粹 感人
上古秘符2·须弥神宫,逍遥于津,惊悚悬疑,
帕洛马尔,卡尔维诺,外国小说,
马可瓦多,卡尔维诺,外国小说,卡尔维诺 马可瓦多 意大利
欧·亨利短篇小说选,欧·亨利,外国小说,
远大前程,狄更斯,外国小说,
巴别塔之犬,卡罗琳·帕克丝特,外国小说,巴别塔之犬 小说 外国文学 卡罗琳·帕克丝特 爱 隔膜 孤独 沟通 心灵 美国
匹克威克外传,狄更斯,外国小说,
董贝父子,狄更斯,外国小说,
在路上,杰克·凯鲁亚克,外国小说,杰克·凯鲁亚克 在路上 美国 嬉皮士 垮掉的一代
亚当，午后,卡尔维诺,外国小说,
小王子,圣埃克苏佩里,外国小说,小王子 埃克苏佩里 儿童读物 中英文对照
黑暗中的数字,卡尔维诺,外国小说,
宇宙奇趣,卡尔维诺,外国小说,
命运交织的城堡,卡尔维诺,外国小说,
困难的爱,卡尔维诺,外国小说,
魔法神刀,菲利普·普尔曼,网络玄幻,黑暗物质三部曲 魔法神刀 菲利普·普尔曼
黄金罗盘,菲利普·普尔曼,网络玄幻,黑暗物质三部曲 黄金罗盘 菲利普·普尔曼
琥珀望远镜,菲利普·普尔曼,网络玄幻,黑暗物质三部曲 琥珀望远镜 菲利普·普尔曼
你别无选择,刘索拉,当代小说,
香草山,余杰,当代小说,
楼下的房客,九把刀,网络玄幻,
混沌加哩咯楞,刘索拉,当代小说,
女贞汤,刘索拉,当代小说,
美人赠我蒙汗药,王朔,当代小说,
北京人在纽约,曹桂林,当代小说,
倪焕之,叶圣陶,当代小说,
柏慧,张炜,当代小说,
人啊，人！,戴厚英,当代小说,
比如女人,皮皮,当代小说,
保卫延安,杜鹏程,当代小说,
洗澡,杨绛,当代小说,
海上牧云记,今何在,网络玄幻,
九州·秋林箭,斩鞍,网络玄幻,
九州·铁浮图,潘海天,网络玄幻,
不羁的风,亦舒,当代小说,
北京战争,杨叛,网络玄幻,
寻找前世之流年转Ⅰ,Vivibear,网络玄幻,
蝴蝶风暴,江南,网络玄幻,
寻找前世之流年转Ⅱ,Vivibear,网络玄幻,
宠物公墓,斯蒂芬·金,网络玄幻,
唯一幸存者,斯蒂芬·金,网络玄幻,
厄兆,斯蒂芬·金,网络玄幻,
大宅门,郭宝昌,当代小说,
死亡区域,斯蒂芬·金,网络玄幻,
青春之葬,林燕妮,当代小说,
北京北京,冯唐,当代小说,
欢喜,冯唐,当代小说,
中国制造,周梅森,当代小说,
姨妈的后现代生活,燕燕,当代小说,
连环套,张爱玲,当代小说,
圈里圈外,庄羽,当代小说,
18岁给我一个姑娘,冯唐,当代小说,
茶人三部曲,王旭烽,当代小说,
悲观主义的花朵,廖一梅,当代小说,
悲悯大地,范稳,当代小说,
手机,刘震云,当代小说,
一个人的好天气,青山七惠,外国小说,一个人的好天气 青山七惠 飞特族
潮骚,三岛由纪夫,外国小说,
杰罗德游戏,斯蒂芬·金,当代小说,
假面的告白,三岛由纪夫,外国小说,
不连续杀人事件,坂口安吾,侦探推理,坂口安吾 不连续杀人事件 日本 推理 日系推理
别了，可恶的人！,佐野洋,侦探推理,佐野洋 别了，可恶的人！ 推理 日系推理 日本
变色龙的阴影,米涅·渥特丝,侦探推理,米涅·渥特丝 变色龙的阴影 英国 推理 欧美推理
白修道院谋杀案,约翰·狄克森·卡尔,侦探推理,约翰·狄克森·卡尔 白修道院谋杀案 推理 美国 欧美推理
白色的残像,坂本光一,侦探推理,坂本光一 白色的残像 日本 推理 日系推理 江户川乱步奖
CSI犯罪现场,丹尼斯·塞琳杰,侦探推理,丹尼斯·塞琳杰 CSI犯罪现场 美国 犯罪 推理 刑侦 心理学
水之焰,松本清张,侦探推理,
盲视,凯琳·史劳特,侦探推理,凯琳·史劳特 盲视 推理 悬疑 美国 科幻
死亡邮递,松本清张,侦探推理,
她是谁杀的,乔治·西姆农,侦探推理,乔治·西姆农 她是谁杀的 麦格雷探案 推理 比利时
罪名成立,姚筱琼,侦探推理,
恣虐的乐园,驰星周,侦探推理,驰星周 恣虐的乐园 日本 推理 日系推理
坠情记,桑德拉·布朗,侦探推理,桑德拉·布朗 坠情记 美国 推理 欧美推理
重案追踪,九木,侦探推理,
众灵之祷,柯林·德克斯特,侦探推理,柯林·德克斯特 众灵之祷 推理 英国 欧美推理
上古秘符1·天坑龙影,逍遥于津,惊悚悬疑,
原罪之承诺,周浩晖,惊悚悬疑,
十四年猎诡人,李诣凡,惊悚悬疑,
人性禁岛,破禁果,惊悚悬疑,
灵异帖杀人事件,耶马,惊悚悬疑,
东滨街道故事集,乔靖夫,惊悚悬疑,
末日预言,宁航一,惊悚悬疑,
一个神秘事件调查员的秘密笔记6·至尊家族,湘西鬼王,惊悚悬疑,
一个神秘事件调查员的秘密笔记5·长白山鬼王墓,湘西鬼王,惊悚悬疑,
一个神秘事件调查员的秘密笔记4·异能学院,湘西鬼王,惊悚悬疑,
一个神秘事件调查员的秘密笔记3·天下寻龙,湘西鬼王,惊悚悬疑,
一个神秘事件调查员的秘密笔记2·龙族的后裔,湘西鬼王,惊悚悬疑,
一个神秘事件调查员的秘密笔记1·邪神的贡品,湘西鬼王,惊悚悬疑,
楼兰迷踪,上善若水,惊悚悬疑,
愤怒的葡萄,约翰·斯坦培克,外国小说,
金阁寺,三岛由纪夫,外国小说,
去中国的小船,村上春树,外国小说,
源泉,安·兰德,外国小说,源泉 安·兰德
肖申克的救赎,斯蒂芬·金,外国小说,肖申克的救赎 斯蒂芬·金
带阁楼的房子,契诃夫,外国小说,
诡山,湘西鬼王,惊悚悬疑,
跳来跳去的女人,契诃夫,外国小说,
套中人,契诃夫,外国小说,
鞋匠和魔鬼,契诃夫,外国小说,
小职员之死,契诃夫,外国小说,
契诃夫1885年作品,契诃夫,外国小说,
契诃夫1886作品,契诃夫,外国小说,
恶月之子,斯蒂芬·金,网络玄幻,
黑暗中的另一半,斯蒂芬·金,网络玄幻,
玫瑰疯狂者,斯蒂芬·金,网络玄幻,
死光,斯蒂芬·金,网络玄幻,
神秘火焰,斯蒂芬·金,网络玄幻,斯蒂芬·金 惊悚 斯蒂芬金 小说 美国 恐怖 恐怖小说 神秘
1408,斯蒂芬·金,网络玄幻,斯蒂芬·金 惊悚 斯蒂芬金
惊魂过山车,斯蒂芬·金,网络玄幻,
4号解剖室,斯蒂芬·金,网络玄幻,
塔铺,刘震云,当代小说,
心碎你好,石康,当代小说,
最后的守护者,杰夫·格鲁布,网络玄幻,最后的守护者 杰夫·格鲁布 魔兽世界 暴雪 魔兽争霸 麦迪文
魔戒（第一部）：魔戒再现,托尔金,网络玄幻,魔戒 魔戒再现 托尔金
魔戒（第二部）：双城奇谋,托尔金,网络玄幻,魔戒 双城奇谋 托尔金
殷商舰队玛雅征服史,马伯庸,网络玄幻,
魔戒（第三部）：王者无敌,托尔金,网络玄幻,魔戒 王者无敌 托尔金
狼与香辛料 Ⅰ,支仓冻砂,网络玄幻,狼与香辛料 支仓冻砂
狼与香辛料 Ⅱ,支仓冻砂,网络玄幻,狼与香辛料 支仓冻砂
《官人》及其他,刘震云,当代小说,
中枪,比尔·普洛奇尼,侦探推理,比尔·普洛奇尼 中枪 推理 美国 欧美推理
只有警察知道,马拓,侦探推理,
